,4175748,4176063,4176617,4177080,4177266,4178000,4181049,4182000,4183000,4183038,4183500,4183979,4184500,4185318,4185935,4186500,4188100,4188496,4190000,4191058,4191444,4191500,4192500,41843678
70,0.84,4.98,6.0,2.26,0.738,3.23,6.14,8.21,6.61,9.6,7.71,14.2,2.06,7.73,9.84,8.81,9.75,3.12,8.29,7.66,8.78,10.5,9.27,1.1
71,0.84,4.93,6.0,2.46,0.689,3.5,6.73,6.75,6.32,9.6,7.24,13.1,1.69,8.55,8.97,8.5,8.27,3.05,8.94,7.46,6.81,10.7,9.16,1.09
72,0.84,4.87,6.0,2.39,0.644,3.18,6.48,5.7,6.34,9.6,6.74,12.1,1.55,9.17,8.09,8.18,7.06,3.02,10.3,7.57,5.66,10.7,8.82,1.08
73,0.84,4.82,6.0,2.31,0.616,2.86,6.05,4.88,5.95,9.6,5.78,11.1,1.93,9.78,7.23,7.87,5.98,2.99,10.5,7.76,5.21,10.4,8.48,1.07
74,0.84,4.76,6.0,2.12,0.594,2.54,5.62,4.25,5.68,9.6,5.0,10.2,2.22,10.1,6.48,7.56,5.27,2.96,9.06,7.94,4.76,10.1,8.14,1.07
75,0.84,4.71,6.0,1.53,0.588,2.23,5.16,3.76,5.42,9.6,4.68,9.89,1.69,10.2,5.75,7.25,4.68,2.93,7.61,8.13,4.37,9.65,7.84,1.06
76,0.84,4.65,6.0,1.06,0.584,1.93,4.71,3.36,5.23,9.6,4.46,9.88,1.3,10.1,5.01,7.02,4.4,2.9,6.42,8.34,4.26,9.2,7.54,1.05
77,0.84,4.59,6.0,0.804,0.581,1.62,4.25,3.09,5.14,9.6,4.55,9.83,1.11,10.0,4.26,7.03,4.19,2.89,5.43,8.56,4.21,8.75,7.24,1.04
78,0.84,4.54,6.0,0.692,0.62,1.42,4.24,3.32,5.09,10.0,4.29,9.71,1.06,9.89,3.72,7.06,4.46,2.88,5.04,8.78,4.38,8.3,6.95,1.03
79,0.84,4.48,6.0,1.12,0.782,1.51,5.53,3.89,5.27,9.8,3.94,9.6,1.17,9.59,4.21,7.1,6.23,2.87,5.48,8.63,4.63,7.86,6.65,1.02
80,1.06,4.3,6.04,3.37,1.15,2.76,5.16,3.92,4.91,9.6,4.33,9.34,1.52,9.24,4.25,7.14,6.45,2.86,5.62,6.51,4.89,7.87,6.35,1.18
81,14.6,17.7,15.6,18.6,6.1,4.91,5.43,4.42,4.62,10.3,4.12,9.49,9.2,7.85,3.78,6.61,5.72,2.85,4.77,4.1,7.41,7.91,6.06,18.4
82,6.96,23.2,18.5,14.4,9.49,6.56,5.02,5.54,5.02,9.7,3.68,15.6,12.7,7.98,3.48,3.9,5.0,2.84,4.14,2.08,17.2,7.05,5.79,15.6
83,2.66,16.2,15.0,5.88,8.75,5.78,4.46,6.77,5.83,9.6,5.0,13.3,7.92,9.35,3.5,2.42,4.4,2.83,3.8,2.15,17.8,6.28,5.77,7.75
84,1.79,8.31,12.7,3.66,6.3,4.68,3.99,7.97,7.32,9.6,5.95,10.7,5.94,8.56,3.59,2.01,3.85,2.82,3.6,2.54,16.6,5.85,5.8,4.38
85,2.71,8.05,10.4,3.53,4.24,3.77,3.69,8.46,5.85,13.0,6.85,8.66,2.79,8.51,3.68,1.72,3.47,2.81,3.46,2.93,14.9,5.46,5.84,3.5
86,12.7,18.8,9.6,10.0,9.69,5.36,3.4,7.42,6.67,16.4,7.31,21.1,9.31,10.2,3.84,1.51,3.15,2.8,3.38,3.33,21.4,5.5,6.22,13.6
87,11.9,22.1,8.92,9.34,8.02,7.74,3.22,5.62,8.57,11.7,7.68,19.6,9.68,10.4,4.01,1.42,2.98,3.89,3.35,3.72,27.6,5.77,6.73,10.9
88,5.14,12.9,8.96,7.75,6.29,9.15,3.11,4.48,9.84,9.6,8.96,17.2,7.69,11.6,4.05,1.44,3.01,16.0,3.38,4.17,22.2,6.07,7.23,8.92
89,0.808,5.6,9.01,6.35,5.18,7.82,3.09,3.67,9.31,9.6,9.04,14.0,6.41,11.6,3.54,1.77,4.45,15.0,4.27,4.87,12.7,6.99,7.77,7.28
90,0.8,5.24,9.22,5.36,4.38,6.73,4.08,3.3,8.12,10.8,8.6,8.6,5.42,10.4,3.01,1.62,5.98,11.4,8.94,5.32,3.42,8.1,8.58,5.64
91,0.8,5.92,9.56,4.45,3.62,5.71,4.18,3.57,6.28,15.0,8.21,19.3,4.53,8.04,2.61,1.41,5.79,13.4,8.34,5.21,2.1,8.34,9.15,4.37
92,0.8,5.47,8.77,3.53,3.11,5.09,3.94,3.43,4.65,10.7,5.95,19.7,3.82,9.21,2.23,1.24,5.18,12.1,9.21,5.08,2.84,8.03,8.48,4.11
93,0.8,4.96,8.35,2.66,2.69,4.72,3.76,3.03,4.94,9.6,5.02,17.1,3.13,10.1,1.91,1.16,4.74,10.8,8.52,4.95,2.94,7.72,7.68,3.91
94,0.8,4.52,8.18,2.19,2.27,4.32,3.6,2.69,5.12,9.6,5.21,14.6,2.61,8.31,1.6,1.07,4.45,9.7,7.63,4.82,2.55,7.41,6.87,3.71
95,0.8,4.4,8.01,1.8,2.03,3.68,3.51,2.37,5.05,9.6,5.24,12.1,2.15,6.3,1.39,0.985,4.24,8.65,6.93,4.69,2.15,7.1,6.06,3.51
96,0.8,4.33,7.84,1.41,1.82,3.02,3.44,2.07,4.72,9.6,4.85,9.84,1.84,4.76,1.26,0.906,4.1,7.71,6.38,4.56,1.76,6.78,5.32,3.31
97,0.8,4.26,7.67,1.82,1.61,2.56,3.37,1.87,4.37,9.6,4.23,8.68,1.65,4.09,1.26,0.856,4.07,6.77,5.85,4.46,1.41,6.4,5.02,3.11
98,0.8,4.18,7.5,1.9,1.41,3.02,3.35,1.67,4.02,9.6,4.3,6.59,1.56,3.53,1.29,1.12,4.21,5.9,5.33,4.51,1.05,6.01,4.81,2.91
99,0.8,4.11,7.33,1.39,1.22,3.27,3.6,1.49,3.67,9.6,4.3,8.95,1.48,4.14,1.35,1.41,4.01,5.06,4.85,4.58,0.698,5.63,4.6,2.71
100,0.8,4.03,7.16,1.14,1.02,2.95,4.17,1.42,3.32,9.6,4.14,8.03,1.4,2.86,1.45,1.15,4.0,4.23,4.46,4.66,0.346,5.27,4.39,2.51
101,0.8,3.95,6.96,1.09,0.832,2.63,4.76,1.19,2.96,9.6,3.97,6.92,1.36,2.3,1.58,1.35,4.61,3.52,4.1,4.63,1.28,5.24,4.17,2.31
102,0.8,3.85,6.88,1.48,0.822,2.32,5.1,0.767,2.52,9.4,3.92,7.37,1.37,2.27,1.83,1.71,4.93,3.02,3.83,4.03,3.35,4.49,3.96,2.14
103,3.15,3.73,6.59,4.95,1.05,2.84,4.93,1.04,2.01,9.9,3.9,4.16,2.06,2.9,2.32,1.25,4.77,2.53,3.7,3.87,4.63,3.61,3.78,5.79
104,6.05,3.62,6.57,4.73,1.57,3.45,4.8,0.972,2.09,9.6,3.64,8.27,5.3,5.96,2.09,0.999,5.27,2.03,4.01,3.9,2.76,3.15,3.72,6.37
105,5.42,3.51,7.03,2.82,1.6,2.84,4.76,0.901,2.88,9.2,3.3,8.22,3.82,8.63,1.82,1.78,4.89,1.53,4.08,3.98,1.46,3.46,3.69,4.11
106,4.24,2.65,6.52,2.23,1.04,2.6,5.12,1.97,3.01,9.3,3.22,6.15,2.37,6.31,1.71,1.12,5.09,1.24,4.08,4.63,2.13,3.83,3.65,2.73
107,4.65,6.39,5.41,3.59,2.8,2.41,5.9,4.4,2.85,8.2,3.45,4.64,4.05,5.74,3.6,2.75,6.74,8.65,4.9,9.45,4.64,3.02,3.38,4.55
108,4.4,6.9,6.76,2.83,2.58,2.28,5.19,7.65,4.22,8.8,3.95,8.12,3.37,6.73,8.8,6.08,6.95,12.5,5.1,8.62,10.2,4.37,3.79,3.97
109,3.75,3.32,7.03,2.2,1.94,2.16,4.27,7.91,3.96,7.8,4.37,8.74,2.64,6.05,7.72,7.39,5.45,10.3,5.37,7.56,12.1,4.05,4.16,3.43
110,3.08,3.11,7.03,1.82,1.47,2.0,3.7,7.66,3.34,7.8,3.86,8.91,2.18,5.3,5.63,5.69,4.52,8.21,5.52,6.64,6.19,4.58,4.41,2.9
111,2.41,3.24,7.03,1.55,1.19,1.78,3.31,7.45,2.84,7.8,4.01,8.9,1.89,4.48,4.18,4.02,3.69,6.23,6.32,5.79,3.13,4.79,4.07,2.37
112,1.74,3.24,7.03,1.3,1.0,1.56,2.97,7.25,2.49,7.8,4.16,8.19,1.68,3.67,3.33,2.93,2.85,4.88,5.64,4.95,2.06,4.61,3.77,1.84
113,1.7,3.22,7.03,1.27,0.985,1.56,2.8,7.11,2.27,5.6,4.38,3.63,1.7,2.66,2.75,2.47,2.24,3.71,5.05,4.15,1.43,4.43,3.49,1.52
114,2.43,2.33,7.03,2.0,1.66,2.39,2.77,7.29,2.14,3.2,3.63,6.31,2.11,2.23,2.5,2.11,2.45,2.64,4.53,3.57,2.39,4.25,3.21,1.65
115,1.91,5.46,7.03,2.06,2.55,2.62,3.73,6.8,2.03,0.9,3.03,7.39,1.82,2.73,2.67,1.84,2.31,2.21,4.11,3.03,3.43,4.08,2.93,1.53
116,2.01,4.82,7.03,1.6,2.37,2.04,4.13,6.74,1.96,0.8,2.45,7.4,1.46,3.17,3.12,2.14,2.64,1.88,3.7,2.49,3.32,3.9,2.65,1.81
117,1.77,4.09,7.03,1.3,1.81,1.48,3.23,6.41,1.95,0.8,1.98,7.76,1.28,2.63,3.08,2.85,2.0,1.54,3.31,1.96,2.7,3.72,2.39,1.44
118,1.53,3.6,7.03,1.12,1.37,1.23,2.34,5.57,2.07,0.8,1.85,7.02,1.14,2.38,2.99,1.76,1.8,1.24,3.04,1.5,1.44,3.52,2.25,1.08
119,1.3,3.37,7.03,1.01,1.1,1.08,1.5,5.03,2.46,0.8,2.05,5.91,1.13,2.24,2.92,1.34,1.69,1.15,2.79,1.06,0.458,3.31,2.15,0.76
120,1.1,3.21,7.03,0.905,0.883,0.923,0.908,4.29,2.31,0.8,2.11,4.81,1.1,2.11,2.84,1.12,1.61,1.09,2.54,0.627,0.348,3.11,2.04,0.719
121,0.898,3.19,7.03,0.846,0.741,0.774,0.53,3.43,2.01,0.8,2.1,3.71,1.08,1.97,2.8,1.43,1.56,1.03,2.32,0.426,0.272,2.9,1.94,0.718
122,0.8,3.18,7.02,0.794,0.617,0.719,0.282,2.58,1.82,0.8,1.93,2.88,1.06,1.8,2.77,1.59,1.53,0.976,2.11,0.297,0.197,2.7,1.83,0.718
123,0.8,3.18,7.02,0.741,0.538,0.706,0.16,1.98,1.66,0.8,1.76,2.23,1.03,1.62,2.73,1.36,1.5,0.919,1.91,0.168,0.121,2.49,1.73,0.717
124,0.8,3.17,7.02,0.691,0.467,0.692,0.07,1.54,1.51,0.8,1.66,1.61,1.01,1.44,2.7,1.14,1.49,0.863,1.71,0.059,0.055,2.28,1.62,0.717
125,0.8,3.17,7.02,0.649,0.418,0.663,0.045,1.25,1.42,0.8,1.69,1.2,0.969,1.33,2.69,0.937,1.48,0.806,1.54,0.046,0.046,2.07,1.46,0.716
126,0.8,3.17,7.02,0.608,0.372,0.629,0.044,0.985,1.36,0.8,1.69,0.84,0.932,1.24,2.67,0.738,1.48,0.749,1.38,0.044,0.046,1.86,1.3,0.716
127,0.8,3.16,7.02,0.567,0.326,0.595,0.044,0.771,1.35,0.8,1.65,0.491,0.895,1.15,2.66,0.538,1.48,0.693,1.25,0.043,0.045,1.66,1.13,0.715
128,0.8,3.16,7.02,0.53,0.321,0.561,0.043,0.591,1.37,0.9,1.64,0.299,0.859,1.07,2.75,0.338,1.5,0.636,1.14,0.042,0.044,1.51,0.963,0.715
129,0.8,3.15,7.02,0.495,0.34,0.527,0.042,0.41,1.4,1.0,1.65,0.179,0.936,1.0,3.1,0.139,1.52,0.58,1.06,0.041,0.043,1.36,0.797,0.715
130,0.8,3.15,7.02,0.461,0.382,0.503,0.041,0.28,1.42,0.8,1.6,0.066,0.822,0.932,3.46,0.052,1.63,0.523,0.979,0.039,0.043,1.22,0.63,0.714
131,0.8,3.15,7.01,0.441,0.445,0.564,0.048,0.267,1.37,1.2,1.5,0.04,0.739,0.94,3.83,0.2,1.73,0.466,1.01,0.269,0.043,1.11,0.529,0.714
132,0.8,3.14,7.01,0.609,0.54,1.01,0.121,0.978,1.12,1.2,1.93,0.041,0.733,1.0,3.85,0.925,1.81,0.416,1.37,1.81,0.059,1.39,0.697,0.714
133,0.8,3.14,7.01,1.26,0.714,1.42,0.209,2.38,1.16,1.0,1.29,0.042,1.28,1.06,3.09,1.71,2.21,0.442,1.77,3.07,0.146,1.79,0.895,0.714
134,0.8,3.13,6.89,1.57,0.803,1.19,0.298,1.89,1.27,0.8,1.56,0.043,4.01,1.05,2.44,1.92,2.1,0.488,1.95,2.85,0.233,1.76,1.09,0.713
135,0.8,3.13,6.83,1.12,0.76,0.948,0.386,1.35,1.4,0.8,1.84,0.043,2.71,0.997,1.93,1.67,1.92,0.486,1.66,2.53,0.209,1.47,1.27,0.713
