,site_no,latitude,longitude
8573,4183979,41.26694444,-84.5919444
8574,4183979,41.26694444,-84.5919444
8575,4183979,41.26694444,-84.5919444
8576,4183979,41.26694444,-84.5919444
8577,4183979,41.26694444,-84.5919444
8578,4183979,41.26694444,-84.5919444
8579,4183979,41.26694444,-84.5919444
8580,4183979,41.26694444,-84.5919444
8581,4183979,41.26694444,-84.5919444
8582,4183979,41.26694444,-84.5919444
8583,4183979,41.26694444,-84.5919444
8584,4183979,41.26694444,-84.5919444
8585,4183979,41.26694444,-84.5919444
8586,4183979,41.26694444,-84.5919444
8587,4183979,41.26694444,-84.5919444
8588,4183979,41.26694444,-84.5919444
8589,4183979,41.26694444,-84.5919444
8590,4183979,41.26694444,-84.5919444
8591,4183979,41.26694444,-84.5919444
8592,4183979,41.26694444,-84.5919444
8593,4183979,41.26694444,-84.5919444
8594,4183979,41.26694444,-84.5919444
8595,4183979,41.26694444,-84.5919444
8596,4183979,41.26694444,-84.5919444
8597,4183979,41.26694444,-84.5919444
8598,4183979,41.26694444,-84.5919444
8599,4183979,41.26694444,-84.5919444
8600,4183979,41.26694444,-84.5919444
8601,4183979,41.26694444,-84.5919444
8602,4183979,41.26694444,-84.5919444
8603,4183979,41.26694444,-84.5919444
8604,4183979,41.26694444,-84.5919444
8605,4183979,41.26694444,-84.5919444
8606,4183979,41.26694444,-84.5919444
8607,4183979,41.26694444,-84.5919444
8608,4183979,41.26694444,-84.5919444
8609,4183979,41.26694444,-84.5919444
8610,4183979,41.26694444,-84.5919444
8611,4183979,41.26694444,-84.5919444
8612,4183979,41.26694444,-84.5919444
8613,4183979,41.26694444,-84.5919444
8614,4183979,41.26694444,-84.5919444
8615,4183979,41.26694444,-84.5919444
8616,4183979,41.26694444,-84.5919444
8617,4183979,41.26694444,-84.5919444
8618,4183979,41.26694444,-84.5919444
8619,4183979,41.26694444,-84.5919444
8620,4183979,41.26694444,-84.5919444
8621,4183979,41.26694444,-84.5919444
8622,4183979,41.26694444,-84.5919444
8623,4183979,41.26694444,-84.5919444
8624,4183979,41.26694444,-84.5919444
8625,4183979,41.26694444,-84.5919444
8626,4183979,41.26694444,-84.5919444
8627,4183979,41.26694444,-84.5919444
8628,4183979,41.26694444,-84.5919444
8629,4183979,41.26694444,-84.5919444
8630,4183979,41.26694444,-84.5919444
8631,4183979,41.26694444,-84.5919444
8632,4183979,41.26694444,-84.5919444
8633,4183979,41.26694444,-84.5919444
8634,4183979,41.26694444,-84.5919444
8635,4183979,41.26694444,-84.5919444
8636,4183979,41.26694444,-84.5919444
8637,4183979,41.26694444,-84.5919444
8638,4183979,41.26694444,-84.5919444
8639,4183979,41.26694444,-84.5919444
8640,4183979,41.26694444,-84.5919444
8641,4183979,41.26694444,-84.5919444
8642,4183979,41.26694444,-84.5919444
8643,4183979,41.26694444,-84.5919444
8644,4183979,41.26694444,-84.5919444
8645,4183979,41.26694444,-84.5919444
8646,4183979,41.26694444,-84.5919444
8647,4183979,41.26694444,-84.5919444
8648,4183979,41.26694444,-84.5919444
8649,4183979,41.26694444,-84.5919444
8650,4183979,41.26694444,-84.5919444
8651,4183979,41.26694444,-84.5919444
8652,4183979,41.26694444,-84.5919444
8653,4183979,41.26694444,-84.5919444
8654,4183979,41.26694444,-84.5919444
8655,4183979,41.26694444,-84.5919444
8656,4183979,41.26694444,-84.5919444
8657,4183979,41.26694444,-84.5919444
8658,4183979,41.26694444,-84.5919444
8659,4183979,41.26694444,-84.5919444
8660,4183979,41.26694444,-84.5919444
8661,4183979,41.26694444,-84.5919444
8662,4183979,41.26694444,-84.5919444
8663,4183979,41.26694444,-84.5919444
8664,4183979,41.26694444,-84.5919444
8665,4183979,41.26694444,-84.5919444
8666,4183979,41.26694444,-84.5919444
8667,4183979,41.26694444,-84.5919444
8668,4183979,41.26694444,-84.5919444
8669,41843678,41.75497778,-84.25168889
8670,41843678,41.75497778,-84.25168889
8671,41843678,41.75497778,-84.25168889
8672,41843678,41.75497778,-84.25168889
8673,41843678,41.75497778,-84.25168889
8674,41843678,41.75497778,-84.25168889
8675,41843678,41.75497778,-84.25168889
8676,41843678,41.75497778,-84.25168889
8677,41843678,41.75497778,-84.25168889
8678,41843678,41.75497778,-84.25168889
8679,41843678,41.75497778,-84.25168889
8680,41843678,41.75497778,-84.25168889
8681,41843678,41.75497778,-84.25168889
8682,41843678,41.75497778,-84.25168889
8683,41843678,41.75497778,-84.25168889
8684,41843678,41.75497778,-84.25168889
8685,41843678,41.75497778,-84.25168889
8686,41843678,41.75497778,-84.25168889
8687,41843678,41.75497778,-84.25168889
8688,41843678,41.75497778,-84.25168889
8689,41843678,41.75497778,-84.25168889
8690,41843678,41.75497778,-84.25168889
8691,41843678,41.75497778,-84.25168889
8692,41843678,41.75497778,-84.25168889
8693,41843678,41.75497778,-84.25168889
8694,41843678,41.75497778,-84.25168889
8695,41843678,41.75497778,-84.25168889
8696,41843678,41.75497778,-84.25168889
8697,41843678,41.75497778,-84.25168889
8698,41843678,41.75497778,-84.25168889
8699,41843678,41.75497778,-84.25168889
8700,41843678,41.75497778,-84.25168889
8701,41843678,41.75497778,-84.25168889
8702,41843678,41.75497778,-84.25168889
8703,41843678,41.75497778,-84.25168889
8704,41843678,41.75497778,-84.25168889
8705,41843678,41.75497778,-84.25168889
8706,41843678,41.75497778,-84.25168889
8707,41843678,41.75497778,-84.25168889
8708,41843678,41.75497778,-84.25168889
8709,41843678,41.75497778,-84.25168889
8710,41843678,41.75497778,-84.25168889
8711,41843678,41.75497778,-84.25168889
8712,41843678,41.75497778,-84.25168889
8713,41843678,41.75497778,-84.25168889
8714,41843678,41.75497778,-84.25168889
8715,41843678,41.75497778,-84.25168889
8716,41843678,41.75497778,-84.25168889
8717,41843678,41.75497778,-84.25168889
8718,41843678,41.75497778,-84.25168889
8719,41843678,41.75497778,-84.25168889
8720,41843678,41.75497778,-84.25168889
8721,41843678,41.75497778,-84.25168889
8722,41843678,41.75497778,-84.25168889
8723,41843678,41.75497778,-84.25168889
8724,41843678,41.75497778,-84.25168889
8725,41843678,41.75497778,-84.25168889
8726,41843678,41.75497778,-84.25168889
8727,41843678,41.75497778,-84.25168889
8728,41843678,41.75497778,-84.25168889
8729,41843678,41.75497778,-84.25168889
8730,41843678,41.75497778,-84.25168889
8731,41843678,41.75497778,-84.25168889
8732,41843678,41.75497778,-84.25168889
8733,41843678,41.75497778,-84.25168889
8734,41843678,41.75497778,-84.25168889
8735,41843678,41.75497778,-84.25168889
8736,41843678,41.75497778,-84.25168889
8737,41843678,41.75497778,-84.25168889
8738,41843678,41.75497778,-84.25168889
8739,41843678,41.75497778,-84.25168889
8740,41843678,41.75497778,-84.25168889
8741,41843678,41.75497778,-84.25168889
8742,41843678,41.75497778,-84.25168889
8743,41843678,41.75497778,-84.25168889
8744,41843678,41.75497778,-84.25168889
8745,41843678,41.75497778,-84.25168889
8746,41843678,41.75497778,-84.25168889
8747,41843678,41.75497778,-84.25168889
8748,41843678,41.75497778,-84.25168889
8749,41843678,41.75497778,-84.25168889
8750,41843678,41.75497778,-84.25168889
8751,41843678,41.75497778,-84.25168889
8752,41843678,41.75497778,-84.25168889
8753,41843678,41.75497778,-84.25168889
8754,41843678,41.75497778,-84.25168889
8755,41843678,41.75497778,-84.25168889
8756,41843678,41.75497778,-84.25168889
8757,41843678,41.75497778,-84.25168889
8758,41843678,41.75497778,-84.25168889
8759,41843678,41.75497778,-84.25168889
8760,41843678,41.75497778,-84.25168889
8761,41843678,41.75497778,-84.25168889
8762,41843678,41.75497778,-84.25168889
8763,41843678,41.75497778,-84.25168889
8764,41843678,41.75497778,-84.25168889
8765,41843678,41.75497778,-84.25168889
8766,41843678,41.75497778,-84.25168889
8767,41843678,41.75497778,-84.25168889
8768,41843678,41.75497778,-84.25168889
8769,41843678,41.75497778,-84.25168889
8770,41843678,41.75497778,-84.25168889
8771,41843678,41.75497778,-84.25168889
8772,41843678,41.75497778,-84.25168889
8773,41843678,41.75497778,-84.25168889
8774,41843678,41.75497778,-84.25168889
8775,41843678,41.75497778,-84.25168889
8776,41843678,41.75497778,-84.25168889
8777,41843678,41.75497778,-84.25168889
8778,41843678,41.75497778,-84.25168889
8779,41843678,41.75497778,-84.25168889
8780,41843678,41.75497778,-84.25168889
8781,41843678,41.75497778,-84.25168889
8782,41843678,41.75497778,-84.25168889
8783,41843678,41.75497778,-84.25168889
8784,41843678,41.75497778,-84.25168889
8785,41843678,41.75497778,-84.25168889
8786,41843678,41.75497778,-84.25168889
8787,41843678,41.75497778,-84.25168889
8788,41843678,41.75497778,-84.25168889
8789,41843678,41.75497778,-84.25168889
8790,41843678,41.75497778,-84.25168889
8791,41843678,41.75497778,-84.25168889
8792,41843678,41.75497778,-84.25168889
8793,41843678,41.75497778,-84.25168889
8794,41843678,41.75497778,-84.25168889
8795,41843678,41.75497778,-84.25168889
8796,41843678,41.75497778,-84.25168889
8797,41843678,41.75497778,-84.25168889
8798,41843678,41.75497778,-84.25168889
8799,41843678,41.75497778,-84.25168889
8800,41843678,41.75497778,-84.25168889
8801,41843678,41.75497778,-84.25168889
8802,41843678,41.75497778,-84.25168889
8803,41843678,41.75497778,-84.25168889
8804,41843678,41.75497778,-84.25168889
8805,41843678,41.75497778,-84.25168889
8806,41843678,41.75497778,-84.25168889
8807,41843678,41.75497778,-84.25168889
8808,41843678,41.75497778,-84.25168889
8809,41843678,41.75497778,-84.25168889
8810,41843678,41.75497778,-84.25168889
8811,41843678,41.75497778,-84.25168889
8812,41843678,41.75497778,-84.25168889
8813,41843678,41.75497778,-84.25168889
8814,41843678,41.75497778,-84.25168889
8815,41843678,41.75497778,-84.25168889
8816,41843678,41.75497778,-84.25168889
8817,41843678,41.75497778,-84.25168889
8818,41843678,41.75497778,-84.25168889
8819,41843678,41.75497778,-84.25168889
8820,41843678,41.75497778,-84.25168889
8821,41843678,41.75497778,-84.25168889
8822,41843678,41.75497778,-84.25168889
8823,41843678,41.75497778,-84.25168889
8824,41843678,41.75497778,-84.25168889
8825,41843678,41.75497778,-84.25168889
8826,41843678,41.75497778,-84.25168889
8827,41843678,41.75497778,-84.25168889
8828,41843678,41.75497778,-84.25168889
8829,41843678,41.75497778,-84.25168889
8830,41843678,41.75497778,-84.25168889
8831,41843678,41.75497778,-84.25168889
8832,41843678,41.75497778,-84.25168889
8833,41843678,41.75497778,-84.25168889
8834,41843678,41.75497778,-84.25168889
8835,41843678,41.75497778,-84.25168889
8836,41843678,41.75497778,-84.25168889
8837,41843678,41.75497778,-84.25168889
8838,41843678,41.75497778,-84.25168889
8839,41843678,41.75497778,-84.25168889
8840,41843678,41.75497778,-84.25168889
8841,41843678,41.75497778,-84.25168889
8842,41843678,41.75497778,-84.25168889
8843,41843678,41.75497778,-84.25168889
8844,41843678,41.75497778,-84.25168889
8845,41843678,41.75497778,-84.25168889
8846,41843678,41.75497778,-84.25168889
8847,41843678,41.75497778,-84.25168889
8848,41843678,41.75497778,-84.25168889
8849,41843678,41.75497778,-84.25168889
8850,41843678,41.75497778,-84.25168889
8851,41843678,41.75497778,-84.25168889
8852,41843678,41.75497778,-84.25168889
8853,41843678,41.75497778,-84.25168889
8854,41843678,41.75497778,-84.25168889
8855,41843678,41.75497778,-84.25168889
8856,41843678,41.75497778,-84.25168889
8857,41843678,41.75497778,-84.25168889
8858,41843678,41.75497778,-84.25168889
8859,41843678,41.75497778,-84.25168889
8860,41843678,41.75497778,-84.25168889
8861,41843678,41.75497778,-84.25168889
8862,41843678,41.75497778,-84.25168889
8863,41843678,41.75497778,-84.25168889
8864,41843678,41.75497778,-84.25168889
8865,41843678,41.75497778,-84.25168889
8866,41843678,41.75497778,-84.25168889
8867,41843678,41.75497778,-84.25168889
8868,41843678,41.75497778,-84.25168889
8869,41843678,41.75497778,-84.25168889
8870,41843678,41.75497778,-84.25168889
8871,41843678,41.75497778,-84.25168889
8872,41843678,41.75497778,-84.25168889
8873,41843678,41.75497778,-84.25168889
8874,41843678,41.75497778,-84.25168889
8875,41843678,41.75497778,-84.25168889
8876,41843678,41.75497778,-84.25168889
8877,41843678,41.75497778,-84.25168889
8878,41843678,41.75497778,-84.25168889
8879,41843678,41.75497778,-84.25168889
8880,41843678,41.75497778,-84.25168889
8881,41843678,41.75497778,-84.25168889
8882,41843678,41.75497778,-84.25168889
8883,41843678,41.75497778,-84.25168889
8884,41843678,41.75497778,-84.25168889
8885,41843678,41.75497778,-84.25168889
8886,41843678,41.75497778,-84.25168889
8887,41843678,41.75497778,-84.25168889
8888,41843678,41.75497778,-84.25168889
8889,41843678,41.75497778,-84.25168889
8890,41843678,41.75497778,-84.25168889
8891,41843678,41.75497778,-84.25168889
8892,41843678,41.75497778,-84.25168889
8893,41843678,41.75497778,-84.25168889
8894,41843678,41.75497778,-84.25168889
8895,41843678,41.75497778,-84.25168889
8896,41843678,41.75497778,-84.25168889
8897,41843678,41.75497778,-84.25168889
8898,41843678,41.75497778,-84.25168889
8899,41843678,41.75497778,-84.25168889
8900,41843678,41.75497778,-84.25168889
8901,41843678,41.75497778,-84.25168889
8902,41843678,41.75497778,-84.25168889
8903,41843678,41.75497778,-84.25168889
8904,41843678,41.75497778,-84.25168889
8905,41843678,41.75497778,-84.25168889
8906,41843678,41.75497778,-84.25168889
8907,41843678,41.75497778,-84.25168889
8908,41843678,41.75497778,-84.25168889
8909,41843678,41.75497778,-84.25168889
8910,41843678,41.75497778,-84.25168889
8911,41843678,41.75497778,-84.25168889
8912,41843678,41.75497778,-84.25168889
8913,41843678,41.75497778,-84.25168889
8914,41843678,41.75497778,-84.25168889
8915,41843678,41.75497778,-84.25168889
8916,41843678,41.75497778,-84.25168889
8917,41843678,41.75497778,-84.25168889
8918,41843678,41.75497778,-84.25168889
8919,41843678,41.75497778,-84.25168889
8920,41843678,41.75497778,-84.25168889
8921,41843678,41.75497778,-84.25168889
8922,41843678,41.75497778,-84.25168889
8923,41843678,41.75497778,-84.25168889
8924,41843678,41.75497778,-84.25168889
8925,41843678,41.75497778,-84.25168889
8926,41843678,41.75497778,-84.25168889
8927,41843678,41.75497778,-84.25168889
8928,41843678,41.75497778,-84.25168889
8929,41843678,41.75497778,-84.25168889
8930,41843678,41.75497778,-84.25168889
8931,41843678,41.75497778,-84.25168889
8932,41843678,41.75497778,-84.25168889
8933,41843678,41.75497778,-84.25168889
8934,41843678,41.75497778,-84.25168889
8935,41843678,41.75497778,-84.25168889
8936,41843678,41.75497778,-84.25168889
8937,41843678,41.75497778,-84.25168889
8938,41843678,41.75497778,-84.25168889
8939,41843678,41.75497778,-84.25168889
8940,41843678,41.75497778,-84.25168889
8941,41843678,41.75497778,-84.25168889
8942,41843678,41.75497778,-84.25168889
8943,41843678,41.75497778,-84.25168889
8944,41843678,41.75497778,-84.25168889
8945,41843678,41.75497778,-84.25168889
8946,41843678,41.75497778,-84.25168889
8947,41843678,41.75497778,-84.25168889
8948,41843678,41.75497778,-84.25168889
8949,41843678,41.75497778,-84.25168889
8950,41843678,41.75497778,-84.25168889
8951,41843678,41.75497778,-84.25168889
8952,41843678,41.75497778,-84.25168889
8953,41843678,41.75497778,-84.25168889
8954,41843678,41.75497778,-84.25168889
8955,41843678,41.75497778,-84.25168889
8956,41843678,41.75497778,-84.25168889
8957,41843678,41.75497778,-84.25168889
8958,41843678,41.75497778,-84.25168889
8959,41843678,41.75497778,-84.25168889
8960,41843678,41.75497778,-84.25168889
8961,41843678,41.75497778,-84.25168889
8962,41843678,41.75497778,-84.25168889
8963,41843678,41.75497778,-84.25168889
8964,41843678,41.75497778,-84.25168889
8965,41843678,41.75497778,-84.25168889
8966,41843678,41.75497778,-84.25168889
8967,41843678,41.75497778,-84.25168889
8968,41843678,41.75497778,-84.25168889
8969,41843678,41.75497778,-84.25168889
8970,41843678,41.75497778,-84.25168889
8971,41843678,41.75497778,-84.25168889
8972,41843678,41.75497778,-84.25168889
8973,41843678,41.75497778,-84.25168889
8974,41843678,41.75497778,-84.25168889
8975,41843678,41.75497778,-84.25168889
8976,41843678,41.75497778,-84.25168889
8977,41843678,41.75497778,-84.25168889
8978,41843678,41.75497778,-84.25168889
8979,41843678,41.75497778,-84.25168889
8980,41843678,41.75497778,-84.25168889
8981,41843678,41.75497778,-84.25168889
8982,41843678,41.75497778,-84.25168889
8983,41843678,41.75497778,-84.25168889
8984,41843678,41.75497778,-84.25168889
8985,41843678,41.75497778,-84.25168889
8986,41843678,41.75497778,-84.25168889
8987,41843678,41.75497778,-84.25168889
8988,41843678,41.75497778,-84.25168889
8989,41843678,41.75497778,-84.25168889
8990,41843678,41.75497778,-84.25168889
8991,41843678,41.75497778,-84.25168889
8992,41843678,41.75497778,-84.25168889
8993,41843678,41.75497778,-84.25168889
8994,41843678,41.75497778,-84.25168889
8995,41843678,41.75497778,-84.25168889
8996,41843678,41.75497778,-84.25168889
8997,41843678,41.75497778,-84.25168889
8998,41843678,41.75497778,-84.25168889
8999,41843678,41.75497778,-84.25168889
9000,41843678,41.75497778,-84.25168889
9001,41843678,41.75497778,-84.25168889
9002,41843678,41.75497778,-84.25168889
9003,41843678,41.75497778,-84.25168889
9004,41843678,41.75497778,-84.25168889
9005,41843678,41.75497778,-84.25168889
9006,41843678,41.75497778,-84.25168889
9007,41843678,41.75497778,-84.25168889
9008,41843678,41.75497778,-84.25168889
9009,41843678,41.75497778,-84.25168889
9010,41843678,41.75497778,-84.25168889
9011,41843678,41.75497778,-84.25168889
9012,41843678,41.75497778,-84.25168889
9013,41843678,41.75497778,-84.25168889
9014,41843678,41.75497778,-84.25168889
9015,41843678,41.75497778,-84.25168889
9016,41843678,41.75497778,-84.25168889
9017,41843678,41.75497778,-84.25168889
9018,41843678,41.75497778,-84.25168889
9019,41843678,41.75497778,-84.25168889
9020,41843678,41.75497778,-84.25168889
9021,41843678,41.75497778,-84.25168889
9022,41843678,41.75497778,-84.25168889
9023,41843678,41.75497778,-84.25168889
9024,41843678,41.75497778,-84.25168889
9025,41843678,41.75497778,-84.25168889
9026,41843678,41.75497778,-84.25168889
9027,41843678,41.75497778,-84.25168889
9028,41843678,41.75497778,-84.25168889
9029,41843678,41.75497778,-84.25168889
9030,41843678,41.75497778,-84.25168889
9031,41843678,41.75497778,-84.25168889
9032,41843678,41.75497778,-84.25168889
9033,41843678,41.75497778,-84.25168889
9034,41843678,41.75497778,-84.25168889
9035,41843678,41.75497778,-84.25168889
9036,41843678,41.75497778,-84.25168889
9037,41843678,41.75497778,-84.25168889
9038,41843678,41.75497778,-84.25168889
9039,41843678,41.75497778,-84.25168889
9040,41843678,41.75497778,-84.25168889
9041,41843678,41.75497778,-84.25168889
9042,41843678,41.75497778,-84.25168889
9043,41843678,41.75497778,-84.25168889
9044,41843678,41.75497778,-84.25168889
9045,41843678,41.75497778,-84.25168889
9046,41843678,41.75497778,-84.25168889
9047,41843678,41.75497778,-84.25168889
9048,41843678,41.75497778,-84.25168889
9049,41843678,41.75497778,-84.25168889
9050,41843678,41.75497778,-84.25168889
9051,41843678,41.75497778,-84.25168889
9052,41843678,41.75497778,-84.25168889
9053,41843678,41.75497778,-84.25168889
9054,41843678,41.75497778,-84.25168889
9055,41843678,41.75497778,-84.25168889
9056,41843678,41.75497778,-84.25168889
9057,41843678,41.75497778,-84.25168889
9058,41843678,41.75497778,-84.25168889
9059,41843678,41.75497778,-84.25168889
9060,41843678,41.75497778,-84.25168889
9061,41843678,41.75497778,-84.25168889
9062,41843678,41.75497778,-84.25168889
9063,41843678,41.75497778,-84.25168889
9064,41843678,41.75497778,-84.25168889
9065,41843678,41.75497778,-84.25168889
9066,41843678,41.75497778,-84.25168889
9067,41843678,41.75497778,-84.25168889
9068,41843678,41.75497778,-84.25168889
9069,41843678,41.75497778,-84.25168889
9070,41843678,41.75497778,-84.25168889
9071,41843678,41.75497778,-84.25168889
9072,41843678,41.75497778,-84.25168889
9073,41843678,41.75497778,-84.25168889
9074,41843678,41.75497778,-84.25168889
9075,41843678,41.75497778,-84.25168889
9076,41843678,41.75497778,-84.25168889
9077,41843678,41.75497778,-84.25168889
9078,41843678,41.75497778,-84.25168889
9079,41843678,41.75497778,-84.25168889
9080,41843678,41.75497778,-84.25168889
9081,41843678,41.75497778,-84.25168889
9082,41843678,41.75497778,-84.25168889
9083,41843678,41.75497778,-84.25168889
9084,41843678,41.75497778,-84.25168889
9085,41843678,41.75497778,-84.25168889
9086,41843678,41.75497778,-84.25168889
9087,41843678,41.75497778,-84.25168889
9088,41843678,41.75497778,-84.25168889
9089,41843678,41.75497778,-84.25168889
9090,41843678,41.75497778,-84.25168889
9091,41843678,41.75497778,-84.25168889
9092,41843678,41.75497778,-84.25168889
9093,41843678,41.75497778,-84.25168889
9094,41843678,41.75497778,-84.25168889
9095,41843678,41.75497778,-84.25168889
9096,41843678,41.75497778,-84.25168889
9097,41843678,41.75497778,-84.25168889
9098,41843678,41.75497778,-84.25168889
9099,41843678,41.75497778,-84.25168889
9100,41843678,41.75497778,-84.25168889
9101,41843678,41.75497778,-84.25168889
9102,41843678,41.75497778,-84.25168889
9103,41843678,41.75497778,-84.25168889
9104,41843678,41.75497778,-84.25168889
9105,41843678,41.75497778,-84.25168889
9106,41843678,41.75497778,-84.25168889
9107,41843678,41.75497778,-84.25168889
9108,41843678,41.75497778,-84.25168889
9109,41843678,41.75497778,-84.25168889
9110,41843678,41.75497778,-84.25168889
9111,41843678,41.75497778,-84.25168889
9112,41843678,41.75497778,-84.25168889
9113,41843678,41.75497778,-84.25168889
9114,41843678,41.75497778,-84.25168889
9115,41843678,41.75497778,-84.25168889
9116,41843678,41.75497778,-84.25168889
9117,41843678,41.75497778,-84.25168889
9118,41843678,41.75497778,-84.25168889
9119,41843678,41.75497778,-84.25168889
9120,41843678,41.75497778,-84.25168889
9121,41843678,41.75497778,-84.25168889
9122,41843678,41.75497778,-84.25168889
9123,41843678,41.75497778,-84.25168889
9124,41843678,41.75497778,-84.25168889
9125,41843678,41.75497778,-84.25168889
9126,41843678,41.75497778,-84.25168889
9127,41843678,41.75497778,-84.25168889
9128,41843678,41.75497778,-84.25168889
9129,41843678,41.75497778,-84.25168889
9130,41843678,41.75497778,-84.25168889
9131,41843678,41.75497778,-84.25168889
9132,41843678,41.75497778,-84.25168889
9133,41843678,41.75497778,-84.25168889
9134,41843678,41.75497778,-84.25168889
9135,41843678,41.75497778,-84.25168889
9136,41843678,41.75497778,-84.25168889
9137,41843678,41.75497778,-84.25168889
9138,41843678,41.75497778,-84.25168889
9139,41843678,41.75497778,-84.25168889
9140,41843678,41.75497778,-84.25168889
9141,41843678,41.75497778,-84.25168889
9142,41843678,41.75497778,-84.25168889
9143,41843678,41.75497778,-84.25168889
9144,41843678,41.75497778,-84.25168889
9145,41843678,41.75497778,-84.25168889
9146,41843678,41.75497778,-84.25168889
9147,41843678,41.75497778,-84.25168889
9148,41843678,41.75497778,-84.25168889
9149,41843678,41.75497778,-84.25168889
9150,41843678,41.75497778,-84.25168889
9151,41843678,41.75497778,-84.25168889
9152,41843678,41.75497778,-84.25168889
9153,41843678,41.75497778,-84.25168889
9154,41843678,41.75497778,-84.25168889
9155,41843678,41.75497778,-84.25168889
9156,41843678,41.75497778,-84.25168889
9157,41843678,41.75497778,-84.25168889
9158,41843678,41.75497778,-84.25168889
9159,41843678,41.75497778,-84.25168889
9160,41843678,41.75497778,-84.25168889
9161,41843678,41.75497778,-84.25168889
9162,41843678,41.75497778,-84.25168889
9163,41843678,41.75497778,-84.25168889
9164,41843678,41.75497778,-84.25168889
9165,41843678,41.75497778,-84.25168889
9166,41843678,41.75497778,-84.25168889
9167,41843678,41.75497778,-84.25168889
9168,41843678,41.75497778,-84.25168889
9169,41843678,41.75497778,-84.25168889
9170,41843678,41.75497778,-84.25168889
9171,41843678,41.75497778,-84.25168889
9172,41843678,41.75497778,-84.25168889
9173,41843678,41.75497778,-84.25168889
9174,41843678,41.75497778,-84.25168889
9175,41843678,41.75497778,-84.25168889
9176,41843678,41.75497778,-84.25168889
9177,41843678,41.75497778,-84.25168889
9178,41843678,41.75497778,-84.25168889
9179,41843678,41.75497778,-84.25168889
9180,41843678,41.75497778,-84.25168889
9181,41843678,41.75497778,-84.25168889
9182,41843678,41.75497778,-84.25168889
9183,41843678,41.75497778,-84.25168889
9184,41843678,41.75497778,-84.25168889
9185,41843678,41.75497778,-84.25168889
9186,41843678,41.75497778,-84.25168889
9187,41843678,41.75497778,-84.25168889
9188,41843678,41.75497778,-84.25168889
9189,41843678,41.75497778,-84.25168889
9190,41843678,41.75497778,-84.25168889
9191,41843678,41.75497778,-84.25168889
9192,41843678,41.75497778,-84.25168889
9193,41843678,41.75497778,-84.25168889
9194,41843678,41.75497778,-84.25168889
9195,41843678,41.75497778,-84.25168889
9196,41843678,41.75497778,-84.25168889
9197,41843678,41.75497778,-84.25168889
9198,41843678,41.75497778,-84.25168889
9199,41843678,41.75497778,-84.25168889
9200,41843678,41.75497778,-84.25168889
9201,41843678,41.75497778,-84.25168889
9202,41843678,41.75497778,-84.25168889
9203,41843678,41.75497778,-84.25168889
9204,41843678,41.75497778,-84.25168889
9205,41843678,41.75497778,-84.25168889
9206,41843678,41.75497778,-84.25168889
9207,41843678,41.75497778,-84.25168889
9208,41843678,41.75497778,-84.25168889
9209,41843678,41.75497778,-84.25168889
9210,41843678,41.75497778,-84.25168889
9211,41843678,41.75497778,-84.25168889
9212,41843678,41.75497778,-84.25168889
9213,41843678,41.75497778,-84.25168889
9214,41843678,41.75497778,-84.25168889
9215,41843678,41.75497778,-84.25168889
9216,41843678,41.75497778,-84.25168889
9217,41843678,41.75497778,-84.25168889
9218,41843678,41.75497778,-84.25168889
9219,41843678,41.75497778,-84.25168889
9220,41843678,41.75497778,-84.25168889
9221,41843678,41.75497778,-84.25168889
9222,41843678,41.75497778,-84.25168889
9223,41843678,41.75497778,-84.25168889
9224,41843678,41.75497778,-84.25168889
9225,41843678,41.75497778,-84.25168889
9226,41843678,41.75497778,-84.25168889
9227,41843678,41.75497778,-84.25168889
9228,41843678,41.75497778,-84.25168889
9229,41843678,41.75497778,-84.25168889
9230,41843678,41.75497778,-84.25168889
9231,41843678,41.75497778,-84.25168889
9232,41843678,41.75497778,-84.25168889
9233,41843678,41.75497778,-84.25168889
9234,41843678,41.75497778,-84.25168889
9235,41843678,41.75497778,-84.25168889
9236,41843678,41.75497778,-84.25168889
9237,41843678,41.75497778,-84.25168889
9238,41843678,41.75497778,-84.25168889
9239,41843678,41.75497778,-84.25168889
9240,41843678,41.75497778,-84.25168889
9241,41843678,41.75497778,-84.25168889
9242,41843678,41.75497778,-84.25168889
9243,41843678,41.75497778,-84.25168889
9244,41843678,41.75497778,-84.25168889
9245,41843678,41.75497778,-84.25168889
9246,41843678,41.75497778,-84.25168889
9247,41843678,41.75497778,-84.25168889
9248,41843678,41.75497778,-84.25168889
9249,41843678,41.75497778,-84.25168889
9250,41843678,41.75497778,-84.25168889
9251,41843678,41.75497778,-84.25168889
9252,41843678,41.75497778,-84.25168889
9253,41843678,41.75497778,-84.25168889
9254,41843678,41.75497778,-84.25168889
9255,41843678,41.75497778,-84.25168889
9256,41843678,41.75497778,-84.25168889
9257,41843678,41.75497778,-84.25168889
9258,41843678,41.75497778,-84.25168889
9259,41843678,41.75497778,-84.25168889
9260,41843678,41.75497778,-84.25168889
9261,41843678,41.75497778,-84.25168889
9262,41843678,41.75497778,-84.25168889
9263,41843678,41.75497778,-84.25168889
9264,41843678,41.75497778,-84.25168889
9265,41843678,41.75497778,-84.25168889
9266,41843678,41.75497778,-84.25168889
9267,41843678,41.75497778,-84.25168889
9268,41843678,41.75497778,-84.25168889
9269,41843678,41.75497778,-84.25168889
9270,41843678,41.75497778,-84.25168889
9271,41843678,41.75497778,-84.25168889
